address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
青森県上北郡七戸町,青森県,上北郡,七戸町,559.0,640.0,718.0,822.0,922.0,995.0,1065.0,1112.0,1206.0,1264.0
青森県上北郡六戸町,青森県,上北郡,六戸町,814.0,983.0,1135.0,1232.0,1383.0,1505.0,1561.0,1668.0,1861.0,2011.0
青森県上北郡横浜町,青森県,上北郡,横浜町,71.0,93.0,122.0,133.0,140.0,157.0,165.0,165.0,213.0,261.0
青森県上北郡東北町,青森県,上北郡,東北町,494.0,576.0,640.0,734.0,848.0,901.0,966.0,1078.0,1174.0,1262.0
青森県上北郡六ヶ所村,青森県,上北郡,六ヶ所村,184.0,245.0,320.0,378.0,437.0,476.0,537.0,599.0,635.0,669.0
青森県上北郡おいらせ町,青森県,上北郡,おいらせ町,1876.0,2054.0,2291.0,2439.0,2708.0,3073.0,3284.0,3667.0,4038.0,4347.0
青森県下北郡大間町,青森県,下北郡,大間町,63.0,76.0,100.0,104.0,104.0,109.0,127.0,144.0,197.0,207.0
青森県下北郡東通村,青森県,下北郡,東通村,30.0,30.0,38.0,42.0,54.0,78.0,81.0,85.0,119.0,148.0
青森県下北郡風間浦村,青森県,下北郡,風間浦村,4.0,4.0,11.0,11.0,11.0,11.0,19.0,19.0,28.0,28.0
青森県下北郡佐井村,青森県,下北郡,佐井村,26.0,34.0,47.0,47.0,47.0,47.0,47.0,49.0,61.0,61.0
青森県三戸郡三戸町,青森県,三戸郡,三戸町,400.0,462.0,530.0,575.0,635.0,664.0,692.0,732.0,817.0,854.0
青森県三戸郡五戸町,青森県,三戸郡,五戸町,983.0,1108.0,1284.0,1383.0,1446.0,1570.0,1630.0,1696.0,1820.0,1959.0
青森県三戸郡田子町,青森県,三戸郡,田子町,207.0,234.0,256.0,289.0,331.0,349.0,391.0,414.0,435.0,446.0
青森県三戸郡南部町,青森県,三戸郡,南部町,887.0,1032.0,1131.0,1281.0,1382.0,1449.0,1544.0,1709.0,1863.0,1985.0
青森県三戸郡階上町,青森県,三戸郡,階上町,706.0,840.0,950.0,1026.0,1108.0,1206.0,1267.0,1358.0,1506.0,1565.0
青森県三戸郡新郷村,青森県,三戸郡,新郷村,42.0,57.0,82.0,100.0,100.0,118.0,129.0,132.0,140.0,140.0
青森県市町村不明,青森県,,市町村不明,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
岩手県盛岡市,岩手県,,盛岡市,13895.0,15365.0,17054.0,18582.0,20350.0,21943.0,23421.0,25448.0,28346.0,30938.0
岩手県宮古市,岩手県,,宮古市,4301.0,4807.0,5755.0,6119.0,6488.0,6839.0,7072.0,7416.0,7862.0,8180.0
岩手県大船渡市,岩手県,,大船渡市,2854.0,3415.0,3895.0,4223.0,4545.0,4901.0,5208.0,5554.0,6003.0,6260.0
岩手県花巻市,岩手県,,花巻市,7307.0,8133.0,8930.0,9632.0,10283.0,11029.0,11510.0,12255.0,13175.0,14053.0
岩手県北上市,岩手県,,北上市,6821.0,7465.0,8284.0,9039.0,9700.0,10554.0,11187.0,11907.0,13027.0,14202.0
岩手県久慈市,岩手県,,久慈市,1857.0,2108.0,2360.0,2542.0,2717.0,2916.0,3047.0,3228.0,3579.0,3787.0
岩手県遠野市,岩手県,,遠野市,1426.0,1588.0,1828.0,1998.0,2173.0,2389.0,2509.0,2607.0,2798.0,2937.0
岩手県一関市,岩手県,,一関市,8387.0,9243.0,10599.0,11376.0,12305.0,13331.0,14108.0,14958.0,15847.0,16782.0
岩手県陸前高田市,岩手県,,陸前高田市,1966.0,2600.0,3096.0,3399.0,3784.0,4239.0,4477.0,4687.0,4932.0,5058.0
岩手県釜石市,岩手県,,釜石市,2120.0,2393.0,2757.0,3023.0,3370.0,3764.0,3993.0,4250.0,4606.0,4838.0
岩手県二戸市,岩手県,,二戸市,1262.0,1476.0,1634.0,1785.0,1917.0,2032.0,2157.0,2300.0,2487.0,2735.0
岩手県八幡平市,岩手県,,八幡平市,1472.0,1655.0,1816.0,1924.0,1976.0,2083.0,2156.0,2219.0,2355.0,2464.0
岩手県奥州市,岩手県,,奥州市,9267.0,10235.0,11204.0,12031.0,13177.0,14347.0,15070.0,16072.0,17061.0,18266.0
岩手県滝沢市,岩手県,,滝沢市,1427.0,1881.0,2279.0,2641.0,3123.0,3783.0,4340.0,4882.0,5568.0,6152.0
岩手県岩手郡雫石町,岩手県,岩手郡,雫石町,1059.0,1225.0,1370.0,1516.0,1566.0,1644.0,1713.0,1779.0,1879.0,2013.0
岩手県岩手郡葛巻町,岩手県,岩手郡,葛巻町,432.0,464.0,472.0,483.0,483.0,496.0,504.0,507.0,525.0,525.0
岩手県岩手郡岩手町,岩手県,岩手郡,岩手町,685.0,761.0,878.0,933.0,988.0,1047.0,1086.0,1163.0,1247.0,1329.0
岩手県紫波郡紫波町,岩手県,紫波郡,紫波町,2953.0,3227.0,3502.0,3736.0,3986.0,4340.0,4706.0,5230.0,5710.0,6060.0
岩手県紫波郡矢巾町,岩手県,紫波郡,矢巾町,2343.0,2618.0,2896.0,3084.0,3352.0,3694.0,3876.0,3992.0,4250.0,4474.0
岩手県和賀郡西和賀町,岩手県,和賀郡,西和賀町,32.0,32.0,32.0,32.0,32.0,44.0,52.0,66.0,70.0,78.0
岩手県胆沢郡金ケ崎町,岩手県,胆沢郡,金ケ崎町,1332.0,1462.0,1608.0,1748.0,1854.0,2039.0,2176.0,2313.0,2469.0,2661.0
岩手県西磐井郡平泉町,岩手県,西磐井郡,平泉町,504.0,544.0,585.0,627.0,682.0,735.0,759.0,765.0,817.0,858.0
岩手県気仙郡住田町,岩手県,気仙郡,住田町,220.0,247.0,307.0,337.0,371.0,435.0,442.0,451.0,504.0,518.0
岩手県上閉伊郡大槌町,岩手県,上閉伊郡,大槌町,747.0,1034.0,1374.0,1689.0,2050.0,2341.0,2438.0,2531.0,2583.0,2636.0
岩手県下閉伊郡山田町,岩手県,下閉伊郡,山田町,1199.0,1380.0,1700.0,1990.0,2250.0,2566.0,2657.0,2747.0,2848.0,2929.0
岩手県下閉伊郡岩泉町,岩手県,下閉伊郡,岩泉町,403.0,484.0,547.0,597.0,632.0,673.0,709.0,732.0,761.0,789.0
岩手県下閉伊郡田野畑村,岩手県,下閉伊郡,田野畑村,226.0,314.0,335.0,349.0,388.0,415.0,425.0,444.0,455.0,461.0
岩手県下閉伊郡普代村,岩手県,下閉伊郡,普代村,58.0,85.0,104.0,110.0,128.0,135.0,162.0,166.0,182.0,185.0
岩手県九戸郡軽米町,岩手県,九戸郡,軽米町,514.0,553.0,603.0,633.0,688.0,718.0,754.0,772.0,796.0,849.0
岩手県九戸郡野田村,岩手県,九戸郡,野田村,263.0,329.0,399.0,437.0,458.0,476.0,513.0,522.0,585.0,612.0
岩手県九戸郡九戸村,岩手県,九戸郡,九戸村,303.0,335.0,386.0,413.0,433.0,448.0,497.0,507.0,546.0,563.0
岩手県九戸郡洋野町,岩手県,九戸郡,洋野町,687.0,796.0,914.0,951.0,1066.0,1157.0,1257.0,1304.0,1416.0,1525.0
岩手県二戸郡一戸町,岩手県,二戸郡,一戸町,568.0,628.0,728.0,790.0,830.0,892.0,945.0,971.0,1009.0,1061.0
岩手県市町村不明,岩手県,,市町村不明,2509.0,2478.0,2452.0,2454.0,2454.0,2402.0,2338.0,2284.0,2247.0,2219.0
宮城県仙台市,宮城県,,仙台市,46570.0,53042.0,59757.0,65247.0,70458.0,77265.0,81988.0,87336.0,94876.0,102329.0
宮城県石巻市,宮城県,,石巻市,13912.0,16064.0,18276.0,20048.0,21876.0,23818.0,25038.0,26226.0,27738.0,28742.0
宮城県塩竈市,宮城県,,塩竈市,2675.0,3043.0,3399.0,3750.0,4193.0,4726.0,5048.0,5417.0,5752.0,6138.0
宮城県気仙沼市,宮城県,,気仙沼市,4933.0,5826.0,7184.0,8000.0,8775.0,9641.0,10098.0,10676.0,11294.0,11737.0
宮城県白石市,宮城県,,白石市,2120.0,2412.0,2752.0,2960.0,3214.0,3460.0,3656.0,3882.0,4157.0,4470.0
宮城県名取市,宮城県,,名取市,8168.0,9312.0,10413.0,11250.0,12205.0,13422.0,14087.0,15116.0,16135.0,16887.0
宮城県角田市,宮城県,,角田市,2131.0,2527.0,2852.0,3120.0,3392.0,3751.0,3938.0,4177.0,4564.0,4873.0
宮城県多賀城市,宮城県,,多賀城市,3659.0,4095.0,4614.0,4958.0,5410.0,5969.0,6541.0,7238.0,8067.0,8763.0
宮城県岩沼市,宮城県,,岩沼市,4186.0,5073.0,5974.0,6431.0,6861.0,7340.0,7708.0,8095.0,8623.0,8979.0
宮城県登米市,宮城県,,登米市,6359.0,7385.0,8344.0,9244.0,9966.0,11029.0,11837.0,12616.0,13567.0,14343.0
宮城県栗原市,宮城県,,栗原市,4748.0,5538.0,6255.0,6643.0,7119.0,7711.0,8261.0,8753.0,9293.0,9843.0
宮城県東松島市,宮城県,,東松島市,4181.0,5196.0,6017.0,6624.0,7123.0,7702.0,8065.0,8323.0,8689.0,9089.0
宮城県大崎市,宮城県,,大崎市,9571.0,10971.0,12553.0,13622.0,14854.0,16391.0,17767.0,18981.0,20410.0,21769.0
宮城県刈田郡蔵王町,宮城県,刈田郡,蔵王町,953.0,1084.0,1212.0,1367.0,1492.0,1611.0,1708.0,1793.0,1893.0,2020.0
宮城県刈田郡七ヶ宿町,宮城県,刈田郡,七ヶ宿町,4.0,16.0,30.0,45.0,51.0,58.0,65.0,65.0,70.0,70.0
宮城県柴田郡大河原町,宮城県,柴田郡,大河原町,1786.0,2004.0,2256.0,2442.0,2638.0,2978.0,3211.0,3537.0,4116.0,4524.0
宮城県柴田郡村田町,宮城県,柴田郡,村田町,723.0,796.0,877.0,946.0,1032.0,1160.0,1231.0,1308.0,1453.0,1547.0
宮城県柴田郡柴田町,宮城県,柴田郡,柴田町,2658.0,2992.0,3330.0,3630.0,4038.0,4529.0,4901.0,5298.0,5910.0,6527.0
宮城県柴田郡川崎町,宮城県,柴田郡,川崎町,502.0,554.0,597.0,657.0,700.0,744.0,768.0,797.0,874.0,918.0
宮城県伊具郡丸森町,宮城県,伊具郡,丸森町,1225.0,1369.0,1508.0,1604.0,1751.0,1906.0,1964.0,2065.0,2149.0,2311.0
宮城県亘理郡亘理町,宮城県,亘理郡,亘理町,3835.0,4510.0,4861.0,5191.0,5569.0,6019.0,6296.0,6740.0,7377.0,7872.0
宮城県亘理郡山元町,宮城県,亘理郡,山元町,1043.0,1305.0,2359.0,2829.0,3008.0,3250.0,3346.0,3479.0,3651.0,3820.0
宮城県宮城郡松島町,宮城県,宮城郡,松島町,1192.0,1391.0,1595.0,1699.0,1808.0,1912.0,1976.0,2056.0,2182.0,2279.0
宮城県宮城郡七ヶ浜町,宮城県,宮城郡,七ヶ浜町,1375.0,1744.0,2042.0,2187.0,2350.0,2509.0,2639.0,2769.0,2925.0,3107.0
宮城県宮城郡利府町,宮城県,宮城郡,利府町,3335.0,3709.0,4030.0,4195.0,4458.0,4901.0,5146.0,5488.0,5958.0,6406.0
宮城県黒川郡大和町,宮城県,黒川郡,大和町,3321.0,3853.0,4152.0,4388.0,4558.0,4895.0,5134.0,5360.0,5658.0,5946.0
宮城県黒川郡大郷町,宮城県,黒川郡,大郷町,832.0,888.0,1005.0,1063.0,1139.0,1258.0,1334.0,1412.0,1535.0,1633.0
宮城県黒川郡富谷町,宮城県,黒川郡,富谷町,6388.0,7253.0,,,,,,,,
宮城県黒川郡大衡村,宮城県,黒川郡,大衡村,686.0,757.0,905.0,989.0,1179.0,1413.0,1463.0,1516.0,1588.0,1648.0
宮城県加美郡色麻町,宮城県,加美郡,色麻町,574.0,680.0,748.0,818.0,864.0,921.0,951.0,1005.0,1054.0,1095.0
宮城県加美郡加美町,宮城県,加美郡,加美町,1509.0,1781.0,1928.0,2126.0,2351.0,2608.0,2784.0,3028.0,3418.0,3747.0
宮城県遠田郡涌谷町,宮城県,遠田郡,涌谷町,1166.0,1309.0,1426.0,1548.0,1681.0,1775.0,1851.0,1894.0,2010.0,2136.0
宮城県遠田郡美里町,宮城県,遠田郡,美里町,2449.0,2913.0,3304.0,3509.0,3832.0,4105.0,4199.0,4430.0,4717.0,4937.0
宮城県牡鹿郡女川町,宮城県,牡鹿郡,女川町,169.0,241.0,429.0,631.0,761.0,872.0,926.0,978.0,1034.0,1067.0
宮城県本吉郡南三陸町,宮城県,本吉郡,南三陸町,944.0,1404.0,1883.0,2399.0,2660.0,2867.0,3048.0,3164.0,3234.0,3322.0
宮城県市町村不明,宮城県,,市町村不明,205.0,205.0,205.0,205.0,205.0,206.0,196.0,187.0,178.0,169.0
秋田県秋田市,秋田県,,秋田市,6435.0,7248.0,8175.0,8950.0,9790.0,10967.0,12149.0,13556.0,15097.0,16712.0
秋田県能代市,秋田県,,能代市,1113.0,1177.0,1328.0,1481.0,1617.0,1737.0,1856.0,2100.0,2262.0,2408.0
秋田県横手市,秋田県,,横手市,1804.0,1969.0,2114.0,2168.0,2315.0,2403.0,2505.0,2640.0,2757.0,2932.0
秋田県大館市,秋田県,,大館市,1368.0,1568.0,1725.0,1894.0,2074.0,2367.0,2670.0,3060.0,3657.0,4350.0
秋田県男鹿市,秋田県,,男鹿市,424.0,477.0,565.0,625.0,656.0,697.0,739.0,756.0,802.0,845.0
秋田県湯沢市,秋田県,,湯沢市,483.0,526.0,592.0,655.0,711.0,731.0,769.0,805.0,808.0,837.0
秋田県鹿角市,秋田県,,鹿角市,767.0,877.0,1020.0,1076.0,1124.0,1204.0,1293.0,1400.0,1538.0,1628.0
秋田県由利本荘市,秋田県,,由利本荘市,2042.0,2320.0,2647.0,2859.0,3103.0,3287.0,3476.0,3674.0,3883.0,4236.0
秋田県潟上市,秋田県,,潟上市,693.0,787.0,950.0,1016.0,1126.0,1278.0,1474.0,1616.0,1792.0,1993.0
秋田県大仙市,秋田県,,大仙市,1904.0,2080.0,2334.0,2496.0,2626.0,2808.0,2974.0,3168.0,3348.0,3585.0
秋田県北秋田市,秋田県,,北秋田市,728.0,845.0,956.0,1074.0,1163.0,1255.0,1305.0,1392.0,1527.0,1662.0
秋田県にかほ市,秋田県,,にかほ市,910.0,1013.0,1212.0,1335.0,1453.0,1551.0,1645.0,1707.0,1777.0,1870.0
秋田県仙北市,秋田県,,仙北市,609.0,664.0,702.0,767.0,791.0,821.0,849.0,888.0,921.0,936.0
秋田県鹿角郡小坂町,秋田県,鹿角郡,小坂町,140.0,160.0,167.0,172.0,189.0,194.0,203.0,222.0,234.0,240.0
秋田県北秋田郡上小阿仁村,秋田県,北秋田郡,上小阿仁村,12.0,12.0,21.0,21.0,29.0,39.0,49.0,57.0,62.0,62.0
秋田県山本郡藤里町,秋田県,山本郡,藤里町,54.0,54.0,54.0,54.0,63.0,68.0,76.0,86.0,80.0,88.0
秋田県山本郡三種町,秋田県,山本郡,三種町,204.0,262.0,313.0,331.0,378.0,411.0,458.0,525.0,612.0,663.0
秋田県山本郡八峰町,秋田県,山本郡,八峰町,81.0,107.0,115.0,124.0,130.0,141.0,147.0,163.0,175.0,175.0
秋田県南秋田郡五城目町,秋田県,南秋田郡,五城目町,179.0,184.0,223.0,245.0,264.0,307.0,345.0,360.0,404.0,404.0
秋田県南秋田郡八郎潟町,秋田県,南秋田郡,八郎潟町,160.0,202.0,221.0,236.0,236.0,260.0,265.0,278.0,305.0,320.0
秋田県南秋田郡井川町,秋田県,南秋田郡,井川町,129.0,140.0,152.0,193.0,202.0,202.0,208.0,218.0,247.0,263.0
秋田県南秋田郡大潟村,秋田県,南秋田郡,大潟村,259.0,278.0,307.0,315.0,315.0,320.0,330.0,338.0,344.0,345.0
秋田県仙北郡美郷町,秋田県,仙北郡,美郷町,686.0,735.0,761.0,823.0,852.0,891.0,912.0,956.0,977.0,1021.0
秋田県雄勝郡羽後町,秋田県,雄勝郡,羽後町,200.0,236.0,258.0,303.0,315.0,322.0,341.0,341.0,342.0,355.0
秋田県雄勝郡東成瀬村,秋田県,雄勝郡,東成瀬村,84.0,105.0,116.0,122.0,128.0,128.0,128.0,128.0,135.0,134.0
秋田県市町村不明,秋田県,,市町村不明,132.0,132.0,132.0,132.0,132.0,133.0,133.0,129.0,125.0,125.0
山形県山形市,山形県,,山形市,11228.0,12552.0,13966.0,15176.0,16641.0,18546.0,19606.0,20754.0,22129.0,23718.0
山形県米沢市,山形県,,米沢市,2576.0,2864.0,3120.0,3300.0,3588.0,3912.0,4147.0,4404.0,4719.0,4938.0
山形県鶴岡市,山形県,,鶴岡市,3377.0,3937.0,4558.0,5035.0,5565.0,6166.0,6572.0,7099.0,7816.0,8372.0
山形県酒田市,山形県,,酒田市,2978.0,3386.0,4007.0,4405.0,4937.0,5451.0,5778.0,6258.0,6684.0,7184.0
山形県新庄市,山形県,,新庄市,382.0,422.0,477.0,521.0,584.0,718.0,741.0,790.0,829.0,857.0
山形県寒河江市,山形県,,寒河江市,1944.0,2228.0,2520.0,2791.0,3090.0,3411.0,3662.0,3975.0,4261.0,4523.0
山形県上山市,山形県,,上山市,1233.0,1414.0,1632.0,1754.0,1920.0,2092.0,2172.0,2247.0,2350.0,2515.0
山形県村山市,山形県,,村山市,837.0,1058.0,1121.0,1216.0,1327.0,1369.0,1423.0,1507.0,1575.0,1723.0
山形県長井市,山形県,,長井市,842.0,991.0,1105.0,1193.0,1320.0,1421.0,1501.0,1606.0,1716.0,1755.0
山形県天童市,山形県,,天童市,3056.0,3607.0,4194.0,4710.0,5312.0,5883.0,6199.0,6628.0,7002.0,7461.0
山形県東根市,山形県,,東根市,2700.0,3163.0,3629.0,4064.0,4507.0,4893.0,5217.0,5558.0,5922.0,6324.0
山形県尾花沢市,山形県,,尾花沢市,169.0,223.0,235.0,245.0,268.0,330.0,355.0,381.0,410.0,430.0
山形県南陽市,山形県,,南陽市,1014.0,1151.0,1287.0,1349.0,1486.0,1629.0,1734.0,1823.0,1950.0,2052.0
山形県東村山郡山辺町,山形県,東村山郡,山辺町,954.0,1028.0,1168.0,1228.0,1339.0,1448.0,1500.0,1575.0,1661.0,1782.0
山形県東村山郡中山町,山形県,東村山郡,中山町,683.0,756.0,867.0,902.0,968.0,1033.0,1056.0,1129.0,1183.0,1244.0
山形県西村山郡河北町,山形県,西村山郡,河北町,950.0,1052.0,1232.0,1322.0,1436.0,1551.0,1620.0,1663.0,1712.0,1789.0
山形県西村山郡西川町,山形県,西村山郡,西川町,120.0,120.0,120.0,132.0,145.0,152.0,152.0,154.0,160.0,175.0
山形県西村山郡朝日町,山形県,西村山郡,朝日町,186.0,205.0,233.0,233.0,251.0,256.0,269.0,279.0,295.0,295.0
山形県西村山郡大江町,山形県,西村山郡,大江町,344.0,391.0,435.0,447.0,483.0,520.0,543.0,576.0,606.0,637.0
山形県北村山郡大石田町,山形県,北村山郡,大石田町,101.0,114.0,125.0,131.0,146.0,155.0,159.0,162.0,171.0,171.0
山形県最上郡金山町,山形県,最上郡,金山町,41.0,71.0,87.0,92.0,100.0,130.0,145.0,151.0,151.0,147.0
山形県最上郡最上町,山形県,最上郡,最上町,101.0,114.0,118.0,164.0,177.0,199.0,207.0,215.0,220.0,220.0
山形県最上郡舟形町,山形県,最上郡,舟形町,66.0,76.0,81.0,86.0,86.0,91.0,91.0,109.0,132.0,132.0
山形県最上郡真室川町,山形県,最上郡,真室川町,90.0,114.0,134.0,137.0,137.0,164.0,177.0,181.0,189.0,198.0
山形県最上郡大蔵村,山形県,最上郡,大蔵村,45.0,65.0,81.0,81.0,81.0,81.0,81.0,86.0,89.0,89.0
山形県最上郡鮭川村,山形県,最上郡,鮭川村,60.0,71.0,79.0,79.0,79.0,98.0,98.0,98.0,100.0,108.0
山形県最上郡戸沢村,山形県,最上郡,戸沢村,90.0,107.0,112.0,118.0,122.0,124.0,126.0,126.0,139.0,139.0
山形県東置賜郡高畠町,山形県,東置賜郡,高畠町,818.0,989.0,1106.0,1186.0,1241.0,1360.0,1425.0,1485.0,1596.0,1680.0
山形県東置賜郡川西町,山形県,東置賜郡,川西町,698.0,792.0,891.0,907.0,955.0,995.0,1047.0,1090.0,1167.0,1240.0
山形県西置賜郡小国町,山形県,西置賜郡,小国町,25.0,32.0,32.0,43.0,43.0,54.0,59.0,66.0,70.0,76.0
山形県西置賜郡白鷹町,山形県,西置賜郡,白鷹町,646.0,738.0,823.0,876.0,937.0,997.0,1017.0,1063.0,1128.0,1190.0
山形県西置賜郡飯豊町,山形県,西置賜郡,飯豊町,303.0,329.0,378.0,390.0,418.0,449.0,466.0,492.0,500.0,509.0
山形県東田川郡三川町,山形県,東田川郡,三川町,452.0,562.0,672.0,726.0,774.0,839.0,879.0,942.0,980.0,1042.0
山形県東田川郡庄内町,山形県,東田川郡,庄内町,648.0,773.0,878.0,951.0,991.0,1118.0,1203.0,1288.0,1390.0,1464.0
山形県飽海郡遊佐町,山形県,飽海郡,遊佐町,263.0,346.0,406.0,505.0,585.0,677.0,724.0,744.0,833.0,943.0
山形県市町村不明,山形県,,市町村不明,27.0,27.0,27.0,27.0,27.0,27.0,20.0,20.0,20.0,20.0
福島県福島市,福島県,,福島市,24397.0,28045.0,31954.0,34958.0,37717.0,41364.0,43642.0,46303.0,49001.0,51763.0
福島県会津若松市,福島県,,会津若松市,5907.0,6555.0,7266.0,7810.0,8349.0,9015.0,9622.0,10276.0,10866.0,11475.0
福島県郡山市,福島県,,郡山市,22940.0,26154.0,29812.0,32208.0,34530.0,37980.0,40375.0,42799.0,45682.0,48155.0
福島県いわき市,福島県,,いわき市,24814.0,30248.0,35614.0,38876.0,42626.0,46940.0,49734.0,52750.0,56757.0,59724.0
福島県白河市,福島県,,白河市,4644.0,5390.0,6190.0,6650.0,7201.0,7832.0,8187.0,8592.0,8997.0,9478.0
福島県須賀川市,福島県,,須賀川市,6245.0,7091.0,7816.0,8389.0,8991.0,9802.0,10294.0,10846.0,11593.0,12306.0
福島県喜多方市,福島県,,喜多方市,2347.0,2608.0,2926.0,3132.0,3345.0,3694.0,3934.0,4184.0,4398.0,4732.0
福島県相馬市,福島県,,相馬市,3823.0,4907.0,5725.0,6359.0,6873.0,7365.0,7699.0,8033.0,8657.0,9120.0
福島県二本松市,福島県,,二本松市,4499.0,5106.0,5700.0,6287.0,6940.0,7468.0,7945.0,8447.0,8917.0,9340.0
福島県田村市,福島県,,田村市,2822.0,3345.0,3741.0,4249.0,4573.0,4928.0,5158.0,5412.0,5650.0,5950.0
福島県南相馬市,福島県,,南相馬市,5495.0,7302.0,9530.0,11371.0,12806.0,14094.0,14671.0,15210.0,15986.0,16593.0
福島県伊達市,福島県,,伊達市,5457.0,6208.0,6768.0,7378.0,8124.0,8882.0,9391.0,9887.0,10651.0,11430.0
福島県本宮市,福島県,,本宮市,3195.0,3567.0,4044.0,4371.0,4706.0,5189.0,5383.0,5790.0,6374.0,6795.0
福島県伊達郡桑折町,福島県,伊達郡,桑折町,1140.0,1286.0,1346.0,1465.0,1605.0,1750.0,1841.0,1959.0,2131.0,2332.0
福島県伊達郡国見町,福島県,伊達郡,国見町,1096.0,1212.0,1299.0,1372.0,1436.0,1521.0,1568.0,1665.0,1764.0,1872.0
福島県伊達郡川俣町,福島県,伊達郡,川俣町,996.0,1186.0,1385.0,1584.0,1780.0,1901.0,1998.0,2067.0,2160.0,2259.0
福島県安達郡大玉村,福島県,安達郡,大玉村,1005.0,1229.0,1495.0,1601.0,1763.0,1905.0,2060.0,2176.0,2342.0,2474.0
福島県岩瀬郡鏡石町,福島県,岩瀬郡,鏡石町,1225.0,1333.0,1466.0,1597.0,1703.0,1891.0,2063.0,2236.0,2429.0,2549.0
福島県岩瀬郡天栄村,福島県,岩瀬郡,天栄村,428.0,497.0,533.0,579.0,617.0,637.0,670.0,675.0,693.0,715.0
福島県南会津郡下郷町,福島県,南会津郡,下郷町,140.0,158.0,182.0,210.0,223.0,240.0,278.0,309.0,321.0,350.0
福島県南会津郡檜枝岐村,福島県,南会津郡,檜枝岐村,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
福島県南会津郡只見町,福島県,南会津郡,只見町,61.0,67.0,74.0,74.0,88.0,103.0,130.0,134.0,140.0,148.0
福島県南会津郡南会津町,福島県,南会津郡,南会津町,432.0,447.0,486.0,520.0,540.0,564.0,655.0,718.0,784.0,824.0
福島県耶麻郡北塩原村,福島県,耶麻郡,北塩原村,115.0,132.0,132.0,142.0,143.0,143.0,146.0,157.0,166.0,165.0
福島県耶麻郡西会津町,福島県,耶麻郡,西会津町,83.0,83.0,100.0,105.0,117.0,138.0,144.0,155.0,157.0,157.0
福島県耶麻郡磐梯町,福島県,耶麻郡,磐梯町,209.0,230.0,266.0,281.0,299.0,311.0,341.0,365.0,386.0,399.0
福島県耶麻郡猪苗代町,福島県,耶麻郡,猪苗代町,713.0,775.0,852.0,901.0,939.0,989.0,1028.0,1074.0,1145.0,1172.0
福島県河沼郡会津坂下町,福島県,河沼郡,会津坂下町,828.0,904.0,982.0,1028.0,1082.0,1123.0,1207.0,1306.0,1385.0,1494.0
福島県河沼郡湯川村,福島県,河沼郡,湯川村,186.0,215.0,254.0,259.0,277.0,285.0,291.0,293.0,329.0,337.0
福島県河沼郡柳津町,福島県,河沼郡,柳津町,99.0,99.0,116.0,121.0,130.0,147.0,147.0,160.0,164.0,170.0
福島県大沼郡三島町,福島県,大沼郡,三島町,26.0,26.0,39.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0
福島県大沼郡金山町,福島県,大沼郡,金山町,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,10.0
福島県大沼郡昭和村,福島県,大沼郡,昭和村,4.0,9.0,9.0,9.0,14.0,14.0,22.0,40.0,40.0,40.0
