address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
京都府亀岡市,京都府,,亀岡市,1739.0,1903.0,2041.0,2146.0,2270.0,2414.0,2548.0,2704.0,2900.0,3045.0
京都府城陽市,京都府,,城陽市,1188.0,1345.0,1475.0,1546.0,1624.0,1732.0,1798.0,1905.0,2000.0,2092.0
京都府向日市,京都府,,向日市,544.0,613.0,675.0,724.0,769.0,833.0,874.0,911.0,975.0,1070.0
京都府長岡京市,京都府,,長岡京市,996.0,1107.0,1184.0,1244.0,1321.0,1418.0,1491.0,1564.0,1674.0,1789.0
京都府八幡市,京都府,,八幡市,1098.0,1227.0,1311.0,1379.0,1430.0,1518.0,1578.0,1644.0,1738.0,1822.0
京都府京田辺市,京都府,,京田辺市,1785.0,2006.0,2221.0,2386.0,2531.0,2717.0,2900.0,3105.0,3282.0,3416.0
京都府京丹後市,京都府,,京丹後市,486.0,542.0,591.0,619.0,673.0,740.0,762.0,836.0,907.0,981.0
京都府南丹市,京都府,,南丹市,721.0,770.0,817.0,858.0,904.0,958.0,1008.0,1050.0,1103.0,1163.0
京都府木津川市,京都府,,木津川市,2125.0,2465.0,2767.0,2939.0,3145.0,3454.0,3663.0,3863.0,4055.0,4188.0
京都府乙訓郡大山崎町,京都府,乙訓郡,大山崎町,182.0,206.0,224.0,243.0,263.0,303.0,356.0,378.0,401.0,420.0
京都府久世郡久御山町,京都府,久世郡,久御山町,279.0,332.0,370.0,379.0,392.0,405.0,418.0,429.0,443.0,460.0
京都府綴喜郡井手町,京都府,綴喜郡,井手町,129.0,144.0,151.0,156.0,163.0,180.0,184.0,190.0,194.0,208.0
京都府綴喜郡宇治田原町,京都府,綴喜郡,宇治田原町,241.0,264.0,287.0,304.0,315.0,330.0,339.0,349.0,367.0,382.0
京都府相楽郡笠置町,京都府,相楽郡,笠置町,11.0,14.0,17.0,20.0,20.0,22.0,22.0,23.0,24.0,24.0
京都府相楽郡和束町,京都府,相楽郡,和束町,48.0,56.0,62.0,67.0,69.0,71.0,74.0,74.0,77.0,79.0
京都府相楽郡精華町,京都府,相楽郡,精華町,1206.0,1368.0,1492.0,1575.0,1634.0,1693.0,1746.0,1817.0,1888.0,1952.0
京都府相楽郡南山城村,京都府,相楽郡,南山城村,46.0,54.0,58.0,62.0,67.0,72.0,75.0,78.0,80.0,87.0
京都府船井郡京丹波町,京都府,船井郡,京丹波町,364.0,397.0,419.0,435.0,447.0,459.0,466.0,484.0,503.0,511.0
京都府与謝郡伊根町,京都府,与謝郡,伊根町,14.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0
京都府与謝郡与謝野町,京都府,与謝郡,与謝野町,201.0,230.0,247.0,265.0,276.0,296.0,304.0,316.0,336.0,348.0
京都府市町村不明,京都府,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大阪府大阪市,大阪府,,大阪市,9574.0,10680.0,11776.0,12497.0,13117.0,13996.0,14771.0,15605.0,16539.0,17574.0
大阪府堺市,大阪府,,堺市,11205.0,12224.0,13000.0,13576.0,14101.0,14760.0,15402.0,16026.0,16800.0,17590.0
大阪府岸和田市,大阪府,,岸和田市,2744.0,2987.0,3216.0,3369.0,3547.0,3763.0,3990.0,4268.0,4546.0,4831.0
大阪府豊中市,大阪府,,豊中市,2990.0,3299.0,3545.0,3749.0,3918.0,4180.0,4430.0,4749.0,5085.0,5454.0
大阪府池田市,大阪府,,池田市,1085.0,1184.0,1272.0,1343.0,1402.0,1503.0,1557.0,1656.0,1754.0,1905.0
大阪府吹田市,大阪府,,吹田市,2234.0,2573.0,2801.0,2950.0,3099.0,3271.0,3458.0,3708.0,4023.0,4418.0
大阪府泉大津市,大阪府,,泉大津市,817.0,882.0,951.0,996.0,1054.0,1113.0,1177.0,1239.0,1303.0,1416.0
大阪府高槻市,大阪府,,高槻市,4369.0,4824.0,5210.0,5487.0,5804.0,6237.0,6594.0,6992.0,7373.0,7743.0
大阪府貝塚市,大阪府,,貝塚市,1518.0,1678.0,1791.0,1870.0,1964.0,2064.0,2142.0,2223.0,2339.0,2442.0
大阪府守口市,大阪府,,守口市,970.0,1084.0,1181.0,1254.0,1316.0,1405.0,1496.0,1612.0,1717.0,1845.0
大阪府枚方市,大阪府,,枚方市,4523.0,5039.0,5373.0,5618.0,5938.0,6465.0,6986.0,7482.0,8037.0,8511.0
大阪府茨木市,大阪府,,茨木市,3442.0,3859.0,4139.0,4371.0,4561.0,4962.0,5304.0,5585.0,5869.0,6221.0
大阪府八尾市,大阪府,,八尾市,2520.0,2798.0,3046.0,3243.0,3457.0,3703.0,3930.0,4176.0,4439.0,4683.0
大阪府泉佐野市,大阪府,,泉佐野市,1603.0,1779.0,1948.0,2066.0,2195.0,2332.0,2438.0,2561.0,2770.0,2928.0
大阪府富田林市,大阪府,,富田林市,1501.0,1683.0,1830.0,1930.0,2013.0,2118.0,2230.0,2339.0,2457.0,2579.0
大阪府寝屋川市,大阪府,,寝屋川市,2082.0,2389.0,2613.0,2798.0,2927.0,3088.0,3256.0,3475.0,3683.0,3882.0
大阪府河内長野市,大阪府,,河内長野市,1475.0,1610.0,1755.0,1849.0,1932.0,2026.0,2114.0,2219.0,2337.0,2457.0
大阪府松原市,大阪府,,松原市,1191.0,1316.0,1435.0,1501.0,1589.0,1714.0,1801.0,1907.0,2044.0,2160.0
大阪府大東市,大阪府,,大東市,1060.0,1209.0,1308.0,1364.0,1421.0,1508.0,1589.0,1680.0,1809.0,1889.0
大阪府和泉市,大阪府,,和泉市,3439.0,3739.0,4032.0,4244.0,4460.0,4696.0,4932.0,5183.0,5463.0,5736.0
大阪府箕面市,大阪府,,箕面市,2162.0,2395.0,2640.0,2820.0,3037.0,3300.0,3528.0,3762.0,4035.0,4270.0
大阪府柏原市,大阪府,,柏原市,769.0,815.0,887.0,938.0,976.0,1028.0,1086.0,1130.0,1199.0,1251.0
大阪府羽曳野市,大阪府,,羽曳野市,1584.0,1750.0,1910.0,1988.0,2067.0,2177.0,2329.0,2473.0,2624.0,2739.0
大阪府門真市,大阪府,,門真市,863.0,957.0,1046.0,1106.0,1143.0,1202.0,1246.0,1332.0,1411.0,1493.0
大阪府摂津市,大阪府,,摂津市,781.0,867.0,929.0,976.0,1021.0,1099.0,1151.0,1221.0,1276.0,1338.0
大阪府高石市,大阪府,,高石市,598.0,661.0,735.0,778.0,832.0,877.0,934.0,984.0,1054.0,1105.0
大阪府藤井寺市,大阪府,,藤井寺市,725.0,800.0,871.0,938.0,992.0,1051.0,1109.0,1148.0,1199.0,1232.0
大阪府東大阪市,大阪府,,東大阪市,3716.0,4133.0,4456.0,4707.0,4962.0,5262.0,5520.0,5816.0,6230.0,6628.0
大阪府泉南市,大阪府,,泉南市,1095.0,1206.0,1308.0,1373.0,1414.0,1487.0,1558.0,1628.0,1704.0,1744.0
大阪府四條畷市,大阪府,,四條畷市,790.0,868.0,918.0,976.0,1035.0,1121.0,1192.0,1244.0,1295.0,1356.0
大阪府交野市,大阪府,,交野市,1177.0,1345.0,1459.0,1554.0,1649.0,1751.0,1841.0,2023.0,2284.0,2545.0
大阪府大阪狭山市,大阪府,,大阪狭山市,975.0,1087.0,1200.0,1273.0,1368.0,1489.0,1592.0,1666.0,1770.0,1844.0
大阪府阪南市,大阪府,,阪南市,1015.0,1123.0,1204.0,1248.0,1291.0,1371.0,1419.0,1473.0,1530.0,1575.0
大阪府三島郡島本町,大阪府,三島郡,島本町,325.0,391.0,447.0,475.0,499.0,553.0,576.0,605.0,640.0,686.0
大阪府豊能郡豊能町,大阪府,豊能郡,豊能町,399.0,420.0,434.0,448.0,457.0,471.0,489.0,509.0,522.0,539.0
大阪府豊能郡能勢町,大阪府,豊能郡,能勢町,251.0,264.0,273.0,285.0,295.0,307.0,315.0,326.0,341.0,346.0
大阪府泉北郡忠岡町,大阪府,泉北郡,忠岡町,242.0,264.0,293.0,303.0,317.0,345.0,362.0,385.0,397.0,418.0
大阪府泉南郡熊取町,大阪府,泉南郡,熊取町,957.0,1045.0,1133.0,1195.0,1268.0,1398.0,1491.0,1563.0,1641.0,1729.0
大阪府泉南郡田尻町,大阪府,泉南郡,田尻町,350.0,367.0,385.0,399.0,416.0,443.0,458.0,471.0,488.0,503.0
大阪府泉南郡岬町,大阪府,泉南郡,岬町,303.0,328.0,352.0,370.0,385.0,398.0,418.0,443.0,463.0,473.0
大阪府南河内郡太子町,大阪府,南河内郡,太子町,322.0,346.0,365.0,381.0,391.0,419.0,431.0,452.0,479.0,489.0
大阪府南河内郡河南町,大阪府,南河内郡,河南町,423.0,458.0,495.0,523.0,545.0,561.0,573.0,582.0,601.0,619.0
大阪府南河内郡千早赤阪村,大阪府,南河内郡,千早赤阪村,75.0,78.0,85.0,86.0,88.0,91.0,92.0,93.0,94.0,96.0
大阪府市町村不明,大阪府,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
兵庫県神戸市,兵庫県,,神戸市,15023.0,16438.0,17694.0,18533.0,19357.0,20582.0,21573.0,22615.0,23851.0,24805.0
兵庫県姫路市,兵庫県,,姫路市,10562.0,11699.0,12739.0,13527.0,14237.0,15234.0,16017.0,17054.0,18378.0,19385.0
兵庫県尼崎市,兵庫県,,尼崎市,3100.0,3481.0,3739.0,3924.0,4089.0,4373.0,4596.0,4910.0,5207.0,5548.0
兵庫県明石市,兵庫県,,明石市,4133.0,4646.0,5078.0,5447.0,5836.0,6318.0,6790.0,7280.0,8103.0,8641.0
兵庫県西宮市,兵庫県,,西宮市,3968.0,4325.0,4572.0,4819.0,4997.0,5303.0,5639.0,6020.0,6508.0,7037.0
兵庫県洲本市,兵庫県,,洲本市,1113.0,1174.0,1224.0,1268.0,1308.0,1360.0,1407.0,1443.0,1504.0,1560.0
兵庫県芦屋市,兵庫県,,芦屋市,815.0,897.0,989.0,1071.0,1140.0,1314.0,1392.0,1481.0,1573.0,1689.0
兵庫県伊丹市,兵庫県,,伊丹市,2009.0,2157.0,2344.0,2441.0,2547.0,2729.0,2984.0,3235.0,3583.0,3787.0
兵庫県相生市,兵庫県,,相生市,564.0,612.0,667.0,709.0,742.0,775.0,806.0,841.0,889.0,931.0
兵庫県豊岡市,兵庫県,,豊岡市,806.0,876.0,964.0,1022.0,1084.0,1153.0,1210.0,1266.0,1367.0,1471.0
兵庫県加古川市,兵庫県,,加古川市,5825.0,6418.0,6890.0,7294.0,7611.0,8108.0,8528.0,9062.0,9645.0,10124.0
兵庫県赤穂市,兵庫県,,赤穂市,1119.0,1221.0,1321.0,1381.0,1436.0,1490.0,1557.0,1616.0,1714.0,1790.0
兵庫県西脇市,兵庫県,,西脇市,794.0,845.0,907.0,949.0,990.0,1052.0,1110.0,1169.0,1241.0,1310.0
兵庫県宝塚市,兵庫県,,宝塚市,2892.0,3181.0,3483.0,3649.0,3870.0,4144.0,4422.0,4726.0,5029.0,5367.0
兵庫県三木市,兵庫県,,三木市,1832.0,1989.0,2147.0,2256.0,2366.0,2505.0,2654.0,2749.0,2841.0,2953.0
兵庫県高砂市,兵庫県,,高砂市,2015.0,2254.0,2432.0,2571.0,2689.0,2855.0,2990.0,3195.0,3376.0,3508.0
兵庫県川西市,兵庫県,,川西市,2761.0,3026.0,3214.0,3379.0,3495.0,3680.0,3893.0,4171.0,4413.0,4706.0
兵庫県小野市,兵庫県,,小野市,1272.0,1373.0,1474.0,1576.0,1668.0,1793.0,1877.0,1965.0,2071.0,2194.0
兵庫県三田市,兵庫県,,三田市,2844.0,3101.0,3352.0,3523.0,3688.0,3817.0,3938.0,4041.0,4165.0,4258.0
兵庫県加西市,兵庫県,,加西市,976.0,1057.0,1148.0,1212.0,1262.0,1333.0,1393.0,1451.0,1534.0,1604.0
兵庫県篠山市,兵庫県,,篠山市,1138.0,1222.0,1287.0,1336.0,1378.0,,,,,
兵庫県養父市,兵庫県,,養父市,310.0,332.0,354.0,374.0,389.0,413.0,431.0,449.0,473.0,494.0
兵庫県丹波市,兵庫県,,丹波市,1352.0,1468.0,1587.0,1669.0,1761.0,1875.0,1959.0,2037.0,2136.0,2208.0
兵庫県南あわじ市,兵庫県,,南あわじ市,1445.0,1503.0,1542.0,1582.0,1648.0,1716.0,1784.0,1853.0,1920.0,1964.0
兵庫県朝来市,兵庫県,,朝来市,538.0,588.0,639.0,676.0,713.0,751.0,777.0,796.0,823.0,855.0
兵庫県淡路市,兵庫県,,淡路市,1228.0,1308.0,1356.0,1404.0,1466.0,1535.0,1592.0,1661.0,1749.0,1809.0
兵庫県宍粟市,兵庫県,,宍粟市,650.0,717.0,750.0,783.0,830.0,881.0,913.0,937.0,971.0,1016.0
兵庫県加東市,兵庫県,,加東市,964.0,1036.0,1116.0,1197.0,1268.0,1372.0,1453.0,1534.0,1643.0,1721.0
兵庫県たつの市,兵庫県,,たつの市,2106.0,2288.0,2452.0,2557.0,2664.0,2794.0,2919.0,3037.0,3165.0,3274.0
兵庫県川辺郡猪名川町,兵庫県,川辺郡,猪名川町,807.0,930.0,1015.0,1070.0,1124.0,1164.0,1198.0,1222.0,1241.0,1264.0
兵庫県多可郡多可町,兵庫県,多可郡,多可町,328.0,361.0,402.0,418.0,442.0,462.0,474.0,490.0,516.0,537.0
兵庫県加古郡稲美町,兵庫県,加古郡,稲美町,932.0,1019.0,1069.0,1119.0,1175.0,1256.0,1315.0,1402.0,1500.0,1582.0
兵庫県加古郡播磨町,兵庫県,加古郡,播磨町,806.0,895.0,979.0,1025.0,1067.0,1139.0,1230.0,1335.0,1480.0,1572.0
兵庫県神崎郡市川町,兵庫県,神崎郡,市川町,228.0,254.0,279.0,291.0,301.0,314.0,321.0,328.0,343.0,358.0
兵庫県神崎郡福崎町,兵庫県,神崎郡,福崎町,447.0,496.0,531.0,547.0,578.0,614.0,650.0,682.0,730.0,760.0
兵庫県神崎郡神河町,兵庫県,神崎郡,神河町,229.0,245.0,259.0,274.0,285.0,296.0,304.0,312.0,325.0,336.0
兵庫県揖保郡太子町,兵庫県,揖保郡,太子町,884.0,975.0,1065.0,1112.0,1168.0,1223.0,1276.0,1337.0,1415.0,1494.0
兵庫県赤穂郡上郡町,兵庫県,赤穂郡,上郡町,344.0,370.0,395.0,410.0,424.0,438.0,450.0,461.0,479.0,489.0
兵庫県佐用郡佐用町,兵庫県,佐用郡,佐用町,371.0,401.0,422.0,443.0,454.0,469.0,484.0,501.0,519.0,532.0
兵庫県美方郡香美町,兵庫県,美方郡,香美町,79.0,87.0,91.0,99.0,105.0,114.0,119.0,120.0,132.0,136.0
兵庫県美方郡新温泉町,兵庫県,美方郡,新温泉町,107.0,111.0,116.0,121.0,127.0,131.0,136.0,143.0,156.0,160.0
兵庫県市町村不明,兵庫県,,市町村不明,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
奈良県奈良市,奈良県,,奈良市,5305.0,5820.0,6308.0,6649.0,6990.0,7425.0,7863.0,8315.0,8840.0,9465.0
奈良県大和高田市,奈良県,,大和高田市,891.0,979.0,1050.0,1110.0,1160.0,1235.0,1302.0,1383.0,1465.0,1546.0
奈良県大和郡山市,奈良県,,大和郡山市,1582.0,1744.0,1866.0,1957.0,2043.0,2135.0,2236.0,2353.0,2502.0,2636.0
奈良県天理市,奈良県,,天理市,1302.0,1413.0,1498.0,1551.0,1593.0,1669.0,1746.0,1816.0,1887.0,1962.0
奈良県橿原市,奈良県,,橿原市,2093.0,2248.0,2420.0,2519.0,2632.0,2806.0,3002.0,3218.0,3440.0,3684.0
奈良県桜井市,奈良県,,桜井市,966.0,1058.0,1127.0,1188.0,1264.0,1341.0,1422.0,1492.0,1605.0,1683.0
奈良県五條市,奈良県,,五條市,534.0,577.0,613.0,631.0,659.0,692.0,715.0,748.0,776.0,798.0
奈良県御所市,奈良県,,御所市,461.0,488.0,501.0,516.0,536.0,556.0,568.0,586.0,600.0,620.0
奈良県生駒市,奈良県,,生駒市,2464.0,2667.0,2840.0,2959.0,3078.0,3207.0,3337.0,3528.0,3724.0,3923.0
奈良県香芝市,奈良県,,香芝市,1926.0,2098.0,2228.0,2344.0,2443.0,2604.0,2739.0,2882.0,3042.0,3186.0
奈良県葛城市,奈良県,,葛城市,891.0,996.0,1054.0,1114.0,1185.0,1286.0,1384.0,1513.0,1629.0,1730.0
奈良県宇陀市,奈良県,,宇陀市,465.0,489.0,518.0,542.0,566.0,594.0,616.0,642.0,671.0,704.0
奈良県山辺郡山添村,奈良県,山辺郡,山添村,50.0,50.0,50.0,53.0,55.0,56.0,58.0,58.0,61.0,63.0
奈良県生駒郡平群町,奈良県,生駒郡,平群町,439.0,476.0,501.0,513.0,536.0,559.0,588.0,614.0,641.0,688.0
奈良県生駒郡三郷町,奈良県,生駒郡,三郷町,604.0,642.0,676.0,709.0,736.0,766.0,791.0,824.0,872.0,919.0
奈良県生駒郡斑鳩町,奈良県,生駒郡,斑鳩町,536.0,577.0,625.0,658.0,717.0,784.0,820.0,878.0,935.0,985.0
奈良県生駒郡安堵町,奈良県,生駒郡,安堵町,142.0,159.0,174.0,177.0,185.0,191.0,202.0,206.0,214.0,224.0
奈良県磯城郡川西町,奈良県,磯城郡,川西町,206.0,233.0,256.0,267.0,275.0,287.0,306.0,312.0,320.0,329.0
奈良県磯城郡三宅町,奈良県,磯城郡,三宅町,164.0,182.0,194.0,200.0,209.0,219.0,233.0,247.0,255.0,267.0
奈良県磯城郡田原本町,奈良県,磯城郡,田原本町,648.0,713.0,772.0,809.0,855.0,920.0,984.0,1083.0,1171.0,1230.0
奈良県宇陀郡曽爾村,奈良県,宇陀郡,曽爾村,10.0,10.0,10.0,11.0,12.0,13.0,13.0,13.0,14.0,14.0
奈良県宇陀郡御杖村,奈良県,宇陀郡,御杖村,15.0,15.0,15.0,15.0,16.0,18.0,18.0,20.0,21.0,21.0
奈良県高市郡高取町,奈良県,高市郡,高取町,159.0,163.0,171.0,174.0,177.0,183.0,188.0,194.0,198.0,201.0
奈良県高市郡明日香村,奈良県,高市郡,明日香村,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
奈良県北葛城郡上牧町,奈良県,北葛城郡,上牧町,475.0,520.0,553.0,571.0,594.0,622.0,647.0,682.0,729.0,761.0
奈良県北葛城郡王寺町,奈良県,北葛城郡,王寺町,615.0,696.0,762.0,797.0,820.0,846.0,872.0,905.0,945.0,972.0
奈良県北葛城郡広陵町,奈良県,北葛城郡,広陵町,1067.0,1175.0,1260.0,1327.0,1408.0,1504.0,1565.0,1662.0,1774.0,1861.0
奈良県北葛城郡河合町,奈良県,北葛城郡,河合町,395.0,420.0,447.0,464.0,482.0,507.0,527.0,543.0,572.0,595.0
奈良県吉野郡吉野町,奈良県,吉野郡,吉野町,72.0,76.0,80.0,82.0,85.0,86.0,90.0,94.0,96.0,98.0
奈良県吉野郡大淀町,奈良県,吉野郡,大淀町,399.0,435.0,465.0,484.0,503.0,522.0,534.0,546.0,561.0,574.0
奈良県吉野郡下市町,奈良県,吉野郡,下市町,65.0,70.0,71.0,72.0,74.0,77.0,80.0,83.0,85.0,86.0
奈良県吉野郡黒滝村,奈良県,吉野郡,黒滝村,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
奈良県吉野郡天川村,奈良県,吉野郡,天川村,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
奈良県吉野郡野迫川村,奈良県,吉野郡,野迫川村,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
奈良県吉野郡十津川村,奈良県,吉野郡,十津川村,75.0,77.0,79.0,81.0,82.0,84.0,82.0,83.0,86.0,87.0
奈良県吉野郡下北山村,奈良県,吉野郡,下北山村,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0
奈良県吉野郡上北山村,奈良県,吉野郡,上北山村,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
奈良県吉野郡川上村,奈良県,吉野郡,川上村,5.0,5.0,5.0,5.0,6.0,6.0,7.0,9.0,9.0,9.0
奈良県吉野郡東吉野村,奈良県,吉野郡,東吉野村,14.0,14.0,18.0,18.0,18.0,18.0,18.0,20.0,21.0,21.0
奈良県市町村不明,奈良県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
和歌山県和歌山市,和歌山県,,和歌山市,7112.0,7892.0,8541.0,9101.0,9704.0,10342.0,10969.0,11622.0,12438.0,13064.0
和歌山県海南市,和歌山県,,海南市,980.0,1079.0,1165.0,1264.0,1337.0,1427.0,1508.0,1579.0,1673.0,1748.0
和歌山県橋本市,和歌山県,,橋本市,1435.0,1544.0,1622.0,1692.0,1755.0,1855.0,1947.0,2021.0,2117.0,2214.0
和歌山県有田市,和歌山県,,有田市,506.0,554.0,592.0,627.0,658.0,698.0,718.0,747.0,781.0,802.0
和歌山県御坊市,和歌山県,,御坊市,385.0,416.0,435.0,446.0,477.0,505.0,532.0,557.0,598.0,626.0
和歌山県田辺市,和歌山県,,田辺市,1319.0,1435.0,1510.0,1570.0,1661.0,1761.0,1847.0,1909.0,1978.0,2031.0
和歌山県新宮市,和歌山県,,新宮市,338.0,363.0,398.0,423.0,451.0,476.0,497.0,524.0,549.0,563.0
和歌山県紀の川市,和歌山県,,紀の川市,1610.0,1719.0,1824.0,1902.0,1993.0,2092.0,2182.0,2278.0,2405.0,2494.0
和歌山県岩出市,和歌山県,,岩出市,1466.0,1598.0,1709.0,1801.0,1892.0,2024.0,2118.0,2255.0,2396.0,2512.0
和歌山県海草郡紀美野町,和歌山県,海草郡,紀美野町,129.0,139.0,153.0,161.0,170.0,184.0,195.0,210.0,213.0,225.0
和歌山県伊都郡かつらぎ町,和歌山県,伊都郡,かつらぎ町,332.0,349.0,372.0,393.0,421.0,448.0,471.0,488.0,516.0,539.0
和歌山県伊都郡九度山町,和歌山県,伊都郡,九度山町,44.0,49.0,49.0,53.0,56.0,59.0,60.0,64.0,65.0,73.0
和歌山県伊都郡高野町,和歌山県,伊都郡,高野町,3.0,3.0,4.0,5.0,5.0,7.0,7.0,10.0,11.0,12.0
和歌山県有田郡湯浅町,和歌山県,有田郡,湯浅町,161.0,176.0,191.0,202.0,206.0,218.0,225.0,237.0,244.0,254.0
和歌山県有田郡広川町,和歌山県,有田郡,広川町,169.0,182.0,192.0,201.0,210.0,221.0,225.0,233.0,245.0,252.0
和歌山県有田郡有田川町,和歌山県,有田郡,有田川町,590.0,640.0,685.0,721.0,758.0,818.0,854.0,906.0,981.0,1010.0
和歌山県日高郡美浜町,和歌山県,日高郡,美浜町,153.0,166.0,173.0,179.0,187.0,195.0,204.0,207.0,212.0,217.0
和歌山県日高郡日高町,和歌山県,日高郡,日高町,251.0,273.0,293.0,307.0,317.0,340.0,368.0,389.0,408.0,430.0
和歌山県日高郡由良町,和歌山県,日高郡,由良町,81.0,84.0,93.0,94.0,97.0,101.0,104.0,109.0,113.0,120.0
和歌山県日高郡印南町,和歌山県,日高郡,印南町,185.0,201.0,213.0,221.0,241.0,252.0,266.0,273.0,286.0,292.0
和歌山県日高郡みなべ町,和歌山県,日高郡,みなべ町,229.0,244.0,260.0,268.0,285.0,295.0,306.0,322.0,352.0,373.0
和歌山県日高郡日高川町,和歌山県,日高郡,日高川町,231.0,243.0,256.0,270.0,279.0,294.0,306.0,315.0,332.0,345.0
和歌山県西牟婁郡白浜町,和歌山県,西牟婁郡,白浜町,399.0,429.0,457.0,475.0,503.0,531.0,565.0,585.0,605.0,619.0
和歌山県西牟婁郡上富田町,和歌山県,西牟婁郡,上富田町,402.0,443.0,470.0,506.0,547.0,588.0,631.0,666.0,692.0,738.0
和歌山県西牟婁郡すさみ町,和歌山県,西牟婁郡,すさみ町,55.0,58.0,58.0,61.0,65.0,70.0,72.0,73.0,75.0,75.0
和歌山県東牟婁郡那智勝浦町,和歌山県,東牟婁郡,那智勝浦町,210.0,220.0,231.0,243.0,256.0,262.0,277.0,284.0,295.0,308.0
和歌山県東牟婁郡太地町,和歌山県,東牟婁郡,太地町,32.0,37.0,40.0,42.0,45.0,49.0,52.0,55.0,57.0,56.0
和歌山県東牟婁郡古座川町,和歌山県,東牟婁郡,古座川町,29.0,32.0,35.0,37.0,40.0,42.0,43.0,44.0,45.0,46.0
和歌山県東牟婁郡北山村,和歌山県,東牟婁郡,北山村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
和歌山県東牟婁郡串本町,和歌山県,東牟婁郡,串本町,252.0,275.0,289.0,305.0,325.0,347.0,362.0,367.0,372.0,379.0
和歌山県市町村不明,和歌山県,,市町村不明,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
鳥取県鳥取市,鳥取県,,鳥取市,2514.0,2806.0,3043.0,3182.0,3296.0,3536.0,3797.0,4042.0,4275.0,4607.0
鳥取県米子市,鳥取県,,米子市,2563.0,2762.0,2955.0,3134.0,3304.0,3543.0,3729.0,3898.0,4099.0,4363.0
鳥取県倉吉市,鳥取県,,倉吉市,658.0,706.0,757.0,792.0,838.0,887.0,935.0,984.0,1029.0,1106.0
鳥取県境港市,鳥取県,,境港市,783.0,837.0,913.0,948.0,997.0,1056.0,1109.0,1148.0,1199.0,1267.0
鳥取県岩美郡岩美町,鳥取県,岩美郡,岩美町,79.0,92.0,109.0,117.0,123.0,134.0,149.0,162.0,179.0,211.0
鳥取県八頭郡若桜町,鳥取県,八頭郡,若桜町,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,6.0
鳥取県八頭郡智頭町,鳥取県,八頭郡,智頭町,11.0,16.0,19.0,19.0,22.0,23.0,26.0,31.0,35.0,39.0
鳥取県八頭郡八頭町,鳥取県,八頭郡,八頭町,89.0,119.0,129.0,138.0,143.0,163.0,203.0,227.0,247.0,276.0
鳥取県東伯郡三朝町,鳥取県,東伯郡,三朝町,26.0,33.0,39.0,45.0,47.0,50.0,56.0,63.0,72.0,79.0
鳥取県東伯郡湯梨浜町,鳥取県,東伯郡,湯梨浜町,76.0,97.0,123.0,144.0,162.0,183.0,222.0,250.0,280.0,312.0
鳥取県東伯郡琴浦町,鳥取県,東伯郡,琴浦町,85.0,113.0,123.0,128.0,144.0,162.0,178.0,189.0,210.0,231.0
鳥取県東伯郡北栄町,鳥取県,東伯郡,北栄町,114.0,149.0,173.0,185.0,204.0,231.0,262.0,287.0,322.0,348.0
鳥取県西伯郡日吉津村,鳥取県,西伯郡,日吉津村,34.0,42.0,51.0,58.0,68.0,77.0,88.0,97.0,111.0,127.0
鳥取県西伯郡大山町,鳥取県,西伯郡,大山町,71.0,95.0,113.0,120.0,136.0,168.0,191.0,224.0,244.0,269.0
鳥取県西伯郡南部町,鳥取県,西伯郡,南部町,82.0,98.0,113.0,126.0,135.0,153.0,170.0,189.0,207.0,227.0
鳥取県西伯郡伯耆町,鳥取県,西伯郡,伯耆町,95.0,106.0,121.0,130.0,142.0,166.0,188.0,205.0,218.0,232.0
鳥取県日野郡日南町,鳥取県,日野郡,日南町,10.0,11.0,15.0,17.0,18.0,21.0,27.0,31.0,32.0,36.0
鳥取県日野郡日野町,鳥取県,日野郡,日野町,6.0,14.0,17.0,21.0,28.0,31.0,32.0,33.0,34.0,35.0
鳥取県日野郡江府町,鳥取県,日野郡,江府町,11.0,14.0,17.0,20.0,22.0,23.0,23.0,23.0,23.0,26.0
